crop,state,district,observations_count,ml_mae,baseline_mae,ml_improvement_pct,ml_win_rate,is_best_ml_district,is_worst_ml_district,is_high_error_district
Oilseeds,West Bengal,Midnapur,4,319.77,324.72,1.52,50.0,False,False,False
Oilseeds,West Bengal,Murshidabad,4,325.74,389.5,16.37,75.0,True,False,False
Oilseeds,West Bengal,Nadia,4,316.09,445.09,28.98,75.0,True,False,False
Oilseeds,West Bengal,Purulia,4,197.32,279.92,29.51,75.0,True,False,False
Oilseeds,West Bengal,West Dinajpur,4,301.04,321.33,6.31,25.0,False,True,False
Sugarcane,Andhra Pradesh,Ananthapur,4,2082.52,1490.84,-39.69,0.0,False,True,False
Sugarcane,Andhra Pradesh,Chittoor,4,1318.68,1379.8,4.43,50.0,False,False,False
Sugarcane,Andhra Pradesh,East Godavari,4,1235.79,2363.87,47.72,100.0,True,False,False
Sugarcane,Andhra Pradesh,Guntur,4,1592.25,1219.84,-30.53,0.0,False,True,False
Sugarcane,Andhra Pradesh,Kadapa Ysr,4,1218.51,1583.88,23.07,75.0,True,False,False
Sugarcane,Andhra Pradesh,Krishna,4,1427.17,2262.14,36.91,75.0,True,False,False
Sugarcane,Andhra Pradesh,Kurnool,4,2412.38,1987.36,-21.39,50.0,False,True,True
Sugarcane,Andhra Pradesh,S.P.S. Nellore,4,1384.02,1890.2,26.78,100.0,True,False,False
Sugarcane,Andhra Pradesh,Srikakulam,4,526.33,1354.05,61.13,100.0,True,False,False
Sugarcane,Andhra Pradesh,Visakhapatnam,4,2041.79,1114.71,-83.17,0.0,False,True,False
Sugarcane,Andhra Pradesh,West Godavari,4,1799.34,1568.27,-14.73,50.0,False,True,False
Sugarcane,Assam,Cachar,4,251.41,86.31,-191.29,25.0,False,True,False
Sugarcane,Assam,Darrang,4,382.35,74.79,-411.23,25.0,False,True,False
Sugarcane,Assam,Dibrugarh,4,166.1,93.54,-77.57,25.0,False,True,False
Sugarcane,Assam,Goalpara,4,164.69,94.26,-74.72,25.0,False,True,False
Sugarcane,Assam,Kamrup,4,336.6,214.12,-57.2,0.0,False,True,False
Sugarcane,Assam,Karbi Anglong,4,765.16,315.35,-142.64,0.0,False,True,False
Sugarcane,Assam,Lakhimpur,4,357.5,562.6,36.46,75.0,True,False,False
Sugarcane,Assam,Nagaon,4,685.08,227.08,-201.69,0.0,False,True,False
Sugarcane,Assam,North Cachar Hil / Dima Hasao,4,556.42,1117.16,50.19,100.0,True,False,False
Sugarcane,Assam,Sibsagar,4,758.31,285.98,-165.16,0.0,False,True,False
Sugarcane,Bihar,Bhagalpur,4,764.3,1475.82,48.21,75.0,True,False,False
Sugarcane,Bihar,Champaran,4,911.5,1512.14,39.72,75.0,True,False,False
Sugarcane,Bihar,Darbhanga,4,1147.78,970.14,-18.31,50.0,False,True,False
Sugarcane,Bihar,Gaya,4,3387.88,5919.89,42.77,100.0,True,False,True
Sugarcane,Bihar,Mungair,4,283.46,860.76,67.07,100.0,True,False,False
Sugarcane,Bihar,Muzaffarpur,4,1301.96,1326.21,1.83,50.0,False,False,False
Sugarcane,Bihar,Patna,4,1116.64,1382.03,19.2,50.0,False,False,False
Sugarcane,Bihar,Purnea,4,490.15,1386.92,64.66,100.0,True,False,False
Sugarcane,Bihar,Saharsa,4,451.8,1692.93,73.31,100.0,True,False,False
Sugarcane,Bihar,Saran,4,215.83,2052.29,89.48,100.0,True,False,False
Sugarcane,Bihar,Shahabad (Now Part Of Bhojpur District),4,1545.87,1548.13,0.15,50.0,False,False,False
Sugarcane,Chhattisgarh,Bastar,4,543.61,127.74,-325.56,0.0,False,True,False
Sugarcane,Chhattisgarh,Bilaspur,4,322.0,178.45,-80.44,50.0,False,True,False
Sugarcane,Chhattisgarh,Durg,4,423.14,156.08,-171.1,25.0,False,True,False
Sugarcane,Chhattisgarh,Raigarh,4,570.55,118.87,-379.98,0.0,False,True,False
Sugarcane,Chhattisgarh,Raipur,4,555.55,150.34,-269.53,0.0,False,True,False
Sugarcane,Chhattisgarh,Surguja,4,488.66,200.24,-144.04,0.0,False,True,False
Sugarcane,Gujarat,Ahmedabad,3,226.77,0.0,0.0,0.0,False,True,False
Sugarcane,Gujarat,Amreli,4,2888.09,4788.95,39.69,100.0,True,False,True
Sugarcane,Gujarat,Banaskantha,4,209.22,0.0,0.0,0.0,False,True,False
Sugarcane,Gujarat,Bharuch,4,128.66,212.85,39.55,50.0,False,False,False
Sugarcane,Gujarat,Bhavnagar,3,1340.63,386.96,-246.45,0.0,False,True,False
Sugarcane,Gujarat,Dangs,4,3838.08,3973.74,3.41,50.0,False,False,True
Sugarcane,Gujarat,Junagadh,4,1036.54,769.92,-34.63,25.0,False,True,False
Sugarcane,Gujarat,Kheda,3,2073.33,3409.21,39.18,100.0,True,False,False
Sugarcane,Gujarat,Kutch,4,3510.6,2997.18,-17.13,25.0,False,True,True
Sugarcane,Gujarat,Mehsana,4,209.22,0.0,0.0,0.0,False,True,False
Sugarcane,Gujarat,Panchmahal,4,3891.3,2913.05,-33.58,25.0,False,True,True
Sugarcane,Gujarat,Rajkot,4,1274.09,965.45,-31.97,25.0,False,True,False
Sugarcane,Gujarat,Sabarkantha,4,209.22,0.0,0.0,0.0,False,True,False
Sugarcane,Gujarat,Surat,4,630.15,324.7,-94.07,0.0,False,True,False
Sugarcane,Gujarat,Surendranagar,4,1237.24,795.47,-55.54,25.0,False,True,False
Sugarcane,Gujarat,Vadodara / Baroda,4,465.91,757.25,38.47,75.0,True,False,False
Sugarcane,Gujarat,Valsad,4,475.33,210.27,-126.06,0.0,False,True,False
Sugarcane,Haryana,Ambala,4,3933.69,3518.1,-11.81,25.0,False,True,True
Sugarcane,Haryana,Gurgaon,4,2765.91,2705.25,-2.24,75.0,False,False,True
Sugarcane,Haryana,Hissar,4,2728.99,3053.13,10.62,50.0,False,False,True
Sugarcane,Haryana,Jind,4,3821.49,3496.74,-9.29,25.0,False,True,True
Sugarcane,Haryana,Karnal,4,4434.03,3911.53,-13.36,25.0,False,True,True
Sugarcane,Haryana,Mahendragarh / Narnaul,4,2922.83,3324.39,12.08,50.0,False,False,True
Sugarcane,Haryana,Rohtak,4,3765.9,3378.63,-11.46,50.0,False,True,True
Sugarcane,Himachal Pradesh,Bilashpur,4,1730.17,1014.17,-70.6,25.0,False,True,False
Sugarcane,Himachal Pradesh,Chamba,4,141.4,0.0,0.0,0.0,False,True,False
Sugarcane,Himachal Pradesh,Kangra,4,836.01,691.31,-20.93,50.0,False,True,False
Sugarcane,Himachal Pradesh,Kinnaur,4,141.4,0.0,0.0,0.0,False,True,False
Sugarcane,Himachal Pradesh,Kullu,4,141.4,0.0,0.0,0.0,False,True,False
Sugarcane,Himachal Pradesh,Lahul & Spiti,4,141.4,0.0,0.0,0.0,False,True,False
Sugarcane,Himachal Pradesh,Mandi,4,141.4,0.0,0.0,0.0,False,True,False
Sugarcane,Himachal Pradesh,Shimla,4,1041.97,1198.05,13.03,50.0,False,False,False
Sugarcane,Himachal Pradesh,Sirmaur,4,373.85,701.2,46.68,75.0,True,False,False
Sugarcane,Himachal Pradesh,Solan,4,583.59,578.02,-0.96,50.0,False,False,False
Sugarcane,Jharkhand,Dhanbad,4,162.7,0.0,0.0,0.0,False,True,False
Sugarcane,Jharkhand,Hazaribagh,4,1849.16,1638.08,-12.89,50.0,False,True,False
Sugarcane,Jharkhand,Palamau,4,3995.23,3243.81,-23.16,50.0,False,True,True
Sugarcane,Jharkhand,Ranchi,4,2502.33,2247.28,-11.35,25.0,False,True,True
Sugarcane,Jharkhand,Santhal Paragana / Dumka,4,3192.78,2722.31,-17.28,50.0,False,True,True
Sugarcane,Jharkhand,Singhbhum,4,1447.32,783.33,-84.77,0.0,False,True,False
Sugarcane,Karnataka,Bangalore,4,1696.85,1750.72,3.08,50.0,False,False,False
Sugarcane,Karnataka,Belgaum,4,1564.04,1489.53,-5.0,25.0,False,True,False
Sugarcane,Karnataka,Bellary,4,1753.01,1427.34,-22.82,25.0,False,True,False
Sugarcane,Karnataka,Bidar,4,1407.06,1683.75,16.43,100.0,True,False,False
Sugarcane,Karnataka,Bijapur / Vijayapura,4,1339.97,1038.54,-29.02,25.0,False,True,False
Sugarcane,Karnataka,Chickmagalur,4,1954.36,1078.67,-81.18,0.0,False,True,False
Sugarcane,Karnataka,Chitradurga,4,1462.04,931.74,-56.92,25.0,False,True,False
Sugarcane,Karnataka,Dakshina Kannada,4,1850.5,1284.46,-44.07,50.0,False,True,False
Sugarcane,Karnataka,Dharwad,4,1002.91,567.4,-76.76,50.0,False,True,False
Sugarcane,Karnataka,Gulbarga / Kalaburagi,4,2036.56,1931.96,-5.41,50.0,False,False,False
Sugarcane,Karnataka,Hassan,4,4461.46,3196.47,-39.57,50.0,False,True,True
Sugarcane,Karnataka,Kodagu / Coorg,4,176.05,0.0,0.0,0.0,False,True,False
Sugarcane,Karnataka,Kolar,4,2742.48,3530.85,22.33,100.0,True,False,True
Sugarcane,Karnataka,Mandya,4,885.94,712.12,-24.41,25.0,False,True,False
Sugarcane,Karnataka,Mysore,4,1233.17,1068.22,-15.44,25.0,False,True,False
Sugarcane,Karnataka,Raichur,4,1509.67,1260.77,-19.74,50.0,False,True,False
Sugarcane,Karnataka,Shimoge,4,393.89,987.95,60.13,75.0,True,False,False
Sugarcane,Karnataka,Tumkur,4,1549.26,1167.35,-32.72,50.0,False,True,False
Sugarcane,Karnataka,Uttara Kannada,4,1866.44,2341.54,20.29,75.0,True,False,False
Sugarcane,Kerala,Alappuzha,4,3905.95,3927.32,0.54,75.0,False,False,True
Sugarcane,Kerala,Eranakulam,4,3659.87,5032.8,27.28,50.0,False,False,True
Sugarcane,Kerala,Kollam,4,4208.66,4626.18,9.03,50.0,False,False,True
Sugarcane,Kerala,Kottayam,4,3610.42,4987.45,27.61,50.0,False,False,True
Sugarcane,Kerala,Kozhikode,4,156.25,0.0,0.0,0.0,False,True,False
Sugarcane,Kerala,Malappuram,4,156.25,0.0,0.0,0.0,False,True,False
Sugarcane,Kerala,Palakkad,4,3832.82,3554.49,-7.83,75.0,False,False,True
Sugarcane,Kerala,Thiruvananthapuram,4,156.25,0.0,0.0,0.0,False,True,False
Sugarcane,Kerala,Thrissur,4,1276.85,398.15,-220.7,25.0,False,True,False
Sugarcane,Madhya Pradesh,Balaghat,4,1788.24,1792.26,0.22,50.0,False,False,False
Sugarcane,Madhya Pradesh,Betul,4,1992.22,1740.13,-14.49,25.0,False,True,False
Sugarcane,Madhya Pradesh,Bhind,4,1568.11,815.97,-92.18,0.0,False,True,False
Sugarcane,Madhya Pradesh,Chhatarpur,4,1900.59,1435.38,-32.41,25.0,False,True,False
Sugarcane,Madhya Pradesh,Chhindwara,4,2608.27,2427.8,-7.43,75.0,False,False,True
Sugarcane,Madhya Pradesh,Damoh,4,1012.51,1428.47,29.12,50.0,False,False,False
Sugarcane,Madhya Pradesh,Datia,4,2779.23,2291.7,-21.27,25.0,False,True,True
Sugarcane,Madhya Pradesh,Dewas,4,1823.93,1497.63,-21.79,25.0,False,True,False
Sugarcane,Madhya Pradesh,Dhar,4,1880.74,1918.1,1.95,50.0,False,False,False
Sugarcane,Madhya Pradesh,Guna,4,1782.77,1521.61,-17.16,25.0,False,True,False
Sugarcane,Madhya Pradesh,Gwalior,4,2891.03,2437.04,-18.63,25.0,False,True,True
Sugarcane,Madhya Pradesh,Hoshangabad,4,1203.72,1573.69,23.51,75.0,True,False,False
Sugarcane,Madhya Pradesh,Indore,4,2323.54,2500.0,7.06,25.0,False,True,True
Sugarcane,Madhya Pradesh,Jabalpur,4,1752.02,1216.41,-44.03,0.0,False,True,False
Sugarcane,Madhya Pradesh,Jhabua,4,2123.55,1277.08,-66.28,0.0,False,True,False
Sugarcane,Madhya Pradesh,Khandwa / East Nimar,4,3825.92,2676.1,-42.97,0.0,False,True,True
Sugarcane,Madhya Pradesh,Khargone / West Nimar,4,2224.85,1831.05,-21.51,50.0,False,True,True
Sugarcane,Madhya Pradesh,Mandla,4,1934.11,2566.69,24.65,75.0,True,False,False
Sugarcane,Madhya Pradesh,Mandsaur,4,194.75,0.0,0.0,0.0,False,True,False
Sugarcane,Madhya Pradesh,Morena,4,1748.45,1724.33,-1.4,75.0,False,False,False
Sugarcane,Madhya Pradesh,Narsinghpur,4,1915.71,2341.58,18.19,100.0,True,False,False
Sugarcane,Madhya Pradesh,Panna,4,2051.29,1229.65,-66.82,0.0,False,True,False
Sugarcane,Madhya Pradesh,Raisen,4,1837.01,1996.64,7.99,75.0,True,False,False
Sugarcane,Madhya Pradesh,Rajgarh,4,2820.71,2291.67,-23.09,50.0,False,True,True
Sugarcane,Madhya Pradesh,Ratlam,4,3703.88,1958.33,-89.13,0.0,False,True,True
Sugarcane,Madhya Pradesh,Rewa,3,3162.92,1653.7,-91.26,0.0,False,True,True
Sugarcane,Madhya Pradesh,Sagar,4,1977.52,2378.6,16.86,75.0,True,False,False
Sugarcane,Madhya Pradesh,Satna,4,1767.96,1528.82,-15.64,50.0,False,True,False
Sugarcane,Madhya Pradesh,Sehore,4,2242.99,2041.97,-9.84,25.0,False,True,True
Sugarcane,Madhya Pradesh,Seoni / Shivani,4,2775.39,2217.78,-25.14,50.0,False,True,True
Sugarcane,Madhya Pradesh,Shahdol,4,2990.54,3283.33,8.92,50.0,False,False,True
Sugarcane,Madhya Pradesh,Shajapur,4,2628.74,1811.46,-45.12,0.0,False,True,True
Sugarcane,Madhya Pradesh,Shivpuri,4,1372.83,1101.0,-24.69,25.0,False,True,False
Sugarcane,Madhya Pradesh,Sidhi,4,2388.96,1468.75,-62.65,0.0,False,True,True
Sugarcane,Madhya Pradesh,Tikamgarh,4,1283.49,1444.38,11.14,50.0,False,False,False
Sugarcane,Madhya Pradesh,Ujjain,4,2143.98,927.78,-131.09,0.0,False,True,False
Sugarcane,Madhya Pradesh,Vidisha,4,1883.2,1075.0,-75.18,25.0,False,True,False
Sugarcane,Maharashtra,Ahmednagar,4,2348.88,2427.38,3.23,25.0,False,True,True
Sugarcane,Maharashtra,Akola,4,999.92,1417.51,29.46,100.0,True,False,False
Sugarcane,Maharashtra,Amarawati,4,1037.46,1922.91,46.05,100.0,True,False,False
Sugarcane,Maharashtra,Aurangabad,4,1330.04,1502.99,11.51,50.0,False,False,False
Sugarcane,Maharashtra,Beed,4,2174.51,2193.32,0.86,50.0,False,False,True
Sugarcane,Maharashtra,Bhandara,4,814.43,377.7,-115.63,50.0,False,True,False
Sugarcane,Maharashtra,Buldhana,4,937.66,864.26,-8.49,50.0,False,False,False
Sugarcane,Maharashtra,Chandrapur,4,3676.41,4166.88,11.77,75.0,True,False,True
Sugarcane,Maharashtra,Dhule,4,841.49,724.86,-16.09,75.0,False,True,False
Sugarcane,Maharashtra,Jalgaon,4,1055.07,758.23,-39.15,25.0,False,True,False
Sugarcane,Maharashtra,Kolhapur,4,1064.83,545.43,-95.23,25.0,False,True,False
Sugarcane,Maharashtra,Nagpur,4,1309.48,777.35,-68.45,25.0,False,True,False
Sugarcane,Maharashtra,Nanded,4,3249.8,2473.49,-31.39,25.0,False,True,True
Sugarcane,Maharashtra,Nasik,4,422.2,367.85,-14.78,50.0,False,True,False
Sugarcane,Maharashtra,Osmanabad,4,1896.24,1782.62,-6.37,25.0,False,True,False
Sugarcane,Maharashtra,Parbhani,4,1951.15,1438.36,-35.65,50.0,False,True,False
Sugarcane,Maharashtra,Pune,4,1054.16,825.08,-27.76,50.0,False,True,False
Sugarcane,Maharashtra,Raigad,4,151.54,0.0,0.0,0.0,False,True,False
Sugarcane,Maharashtra,Ratnagiri,4,5127.58,5026.03,-2.02,50.0,False,False,True
Sugarcane,Maharashtra,Sangli,4,1259.87,538.57,-133.93,25.0,False,True,False
Sugarcane,Maharashtra,Satara,4,1015.17,1156.29,12.2,25.0,False,True,False
Sugarcane,Maharashtra,Solapur,4,2324.13,2091.26,-11.14,50.0,False,True,True
Sugarcane,Maharashtra,Thane,4,151.54,0.0,0.0,0.0,False,True,False
Sugarcane,Maharashtra,Wardha,4,301.29,367.66,18.05,50.0,False,False,False
Sugarcane,Maharashtra,Yeotmal,4,872.04,1085.91,19.7,75.0,True,False,False
Sugarcane,Orissa,Balasore,4,3592.96,3676.84,2.28,50.0,False,False,True
Sugarcane,Orissa,Bolangir,4,4103.77,3813.32,-7.62,50.0,False,False,True
Sugarcane,Orissa,Cuttack,4,4068.76,3639.51,-11.79,75.0,False,True,True
Sugarcane,Orissa,Dhenkanal,4,3151.36,2790.49,-12.93,50.0,False,True,True
Sugarcane,Orissa,Ganjam,4,4169.9,3827.48,-8.95,50.0,False,False,True
Sugarcane,Orissa,Kalahandi,4,4049.52,3784.67,-7.0,50.0,False,False,True
Sugarcane,Orissa,Keonjhar,4,3625.5,3604.28,-0.59,50.0,False,False,True
Sugarcane,Orissa,Koraput,4,3840.76,3821.47,-0.5,50.0,False,False,True
Sugarcane,Orissa,Mayurbhanja,4,3196.85,2415.28,-32.36,0.0,False,True,True
Sugarcane,Orissa,Phulbani ( Kandhamal ),4,3906.03,3723.13,-4.91,50.0,False,False,True
Sugarcane,Orissa,Puri,4,4026.3,3716.58,-8.33,50.0,False,False,True
Sugarcane,Orissa,Sambalpur,4,4021.6,3734.25,-7.69,50.0,False,False,True
Sugarcane,Orissa,Sundargarh,4,3764.27,3690.77,-1.99,50.0,False,False,True
Sugarcane,Punjab,Amritsar,4,485.78,525.34,7.53,75.0,True,False,False
Sugarcane,Punjab,Bhatinda,4,124.5,0.0,0.0,0.0,False,True,False
Sugarcane,Punjab,Ferozpur,4,596.07,1356.88,56.07,100.0,True,False,False
Sugarcane,Punjab,Gurdaspur,4,523.3,496.26,-5.45,50.0,False,False,False
Sugarcane,Punjab,Hoshiarpur,4,479.19,626.82,23.55,75.0,True,False,False
Sugarcane,Punjab,Jalandhar,4,930.46,786.69,-18.28,25.0,False,True,False
Sugarcane,Punjab,Kapurthala,4,532.82,689.38,22.71,50.0,False,False,False
Sugarcane,Punjab,Ludhiana,4,355.19,977.87,63.68,75.0,True,False,False
Sugarcane,Punjab,Patiala,4,412.96,488.8,15.52,75.0,True,False,False
Sugarcane,Punjab,Roopnagar / Ropar,4,296.2,600.95,50.71,75.0,True,False,False
Sugarcane,Punjab,Sangrur,3,382.77,784.42,51.2,100.0,True,False,False
Sugarcane,Rajasthan,Ajmer,3,1576.23,879.02,-79.32,33.33,False,True,False
Sugarcane,Rajasthan,Alwar,4,3304.38,2979.77,-10.89,25.0,False,True,True
Sugarcane,Rajasthan,Banswara,4,836.32,429.36,-94.78,25.0,False,True,False
Sugarcane,Rajasthan,Barmer,4,89.89,0.0,0.0,0.0,False,True,False
Sugarcane,Rajasthan,Bharatpur,4,1165.33,1978.57,41.1,50.0,False,False,False
Sugarcane,Rajasthan,Bhilwara,4,2073.7,2087.5,0.66,50.0,False,False,False
Sugarcane,Rajasthan,Bundi,4,1250.5,1848.15,32.34,75.0,True,False,False
Sugarcane,Rajasthan,Chittorgarh,4,665.54,784.82,15.2,50.0,False,False,False
Sugarcane,Rajasthan,Churu,4,89.89,0.0,0.0,0.0,False,True,False
Sugarcane,Rajasthan,Dungarpur,4,858.89,1025.07,16.21,50.0,False,False,False
Sugarcane,Rajasthan,Ganganagar,4,1348.2,1233.13,-9.33,50.0,False,False,False
Sugarcane,Rajasthan,Jaipur,4,2008.05,2557.44,21.48,50.0,False,False,False
Sugarcane,Rajasthan,Jaisalmer,4,210.45,0.0,0.0,0.0,False,True,False
Sugarcane,Rajasthan,Jalore,4,89.89,0.0,0.0,0.0,False,True,False
Sugarcane,Rajasthan,Jhalawar,4,760.22,845.95,10.13,25.0,False,True,False
Sugarcane,Rajasthan,Jhunjhunu,3,231.84,0.0,0.0,0.0,False,True,False
Sugarcane,Rajasthan,Kota,4,1055.93,991.53,-6.5,75.0,False,False,False
Sugarcane,Rajasthan,Nagaur,4,133.79,0.0,0.0,0.0,False,True,False
Sugarcane,Rajasthan,Pali,4,89.89,0.0,0.0,0.0,False,True,False
Sugarcane,Rajasthan,Sikar,4,945.59,1289.21,26.65,50.0,False,False,False
Sugarcane,Rajasthan,Sirohi,4,133.79,0.0,0.0,0.0,False,True,False
Sugarcane,Rajasthan,Swami Madhopur,4,4387.28,5910.12,25.77,50.0,False,False,True
Sugarcane,Rajasthan,Tonk,4,1640.74,1878.92,12.68,75.0,True,False,False
Sugarcane,Rajasthan,Udaipur,4,1325.47,1184.32,-11.92,50.0,False,True,False
Sugarcane,Tamil Nadu,Chengalpattu Mgr / Kanchipuram,4,856.61,334.0,-156.47,0.0,False,True,False
Sugarcane,Tamil Nadu,Coimbatore,4,1955.6,1215.09,-60.94,0.0,False,True,False
Sugarcane,Tamil Nadu,Kanyakumari,3,689.84,1697.89,59.37,33.33,False,False,False
Sugarcane,Tamil Nadu,Madurai,4,1545.13,1707.02,9.48,50.0,False,False,False
Sugarcane,Tamil Nadu,North Arcot / Vellore,3,1110.49,1804.6,38.46,100.0,True,False,False
Sugarcane,Tamil Nadu,Ramananthapuram,4,1537.5,1336.07,-15.08,50.0,False,True,False
Sugarcane,Tamil Nadu,South Arcot / Cuddalore,4,861.97,548.94,-57.02,50.0,False,True,False
Sugarcane,Tamil Nadu,Thanjavur,4,1461.91,1720.58,15.03,50.0,False,False,False
Sugarcane,Tamil Nadu,Thirunelveli,3,3511.59,3527.37,0.45,66.67,False,False,True
Sugarcane,Tamil Nadu,Tiruchirapalli / Trichy,3,1711.82,1531.17,-11.8,33.33,False,True,False
Sugarcane,Telangana,Hyderabad,4,1784.51,1188.01,-50.21,25.0,False,True,False
Sugarcane,Telangana,Karimnagar,4,2493.76,2404.81,-3.7,50.0,False,False,True
Sugarcane,Telangana,Khammam,4,924.44,1348.47,31.45,50.0,False,False,False
Sugarcane,Telangana,Mahabubnagar,4,1871.04,1811.09,-3.31,50.0,False,False,False
Sugarcane,Telangana,Medak,4,1196.85,1807.15,33.77,75.0,True,False,False
Sugarcane,Telangana,Nalgonda,4,624.83,1853.88,66.3,75.0,True,False,False
Sugarcane,Telangana,Nizamabad,4,1363.77,1745.49,21.87,75.0,True,False,False
Sugarcane,Telangana,Warangal,3,3153.25,2869.03,-9.91,66.67,False,False,True
Sugarcane,Uttar Pradesh,Agra,4,573.5,568.33,-0.91,25.0,False,True,False
Sugarcane,Uttar Pradesh,Aligarh,4,442.51,441.06,-0.33,50.0,False,False,False
Sugarcane,Uttar Pradesh,Allahabad,4,1000.55,1386.6,27.84,100.0,True,False,False
Sugarcane,Uttar Pradesh,Azamgarh,4,174.84,421.69,58.54,75.0,True,False,False
Sugarcane,Uttar Pradesh,Bahraich,4,400.6,445.69,10.12,50.0,False,False,False
Sugarcane,Uttar Pradesh,Ballia,4,571.09,1114.79,48.77,100.0,True,False,False
Sugarcane,Uttar Pradesh,Banda,4,717.16,263.29,-172.38,25.0,False,True,False
Sugarcane,Uttar Pradesh,Barabanki,4,658.35,636.61,-3.41,50.0,False,False,False
Sugarcane,Uttar Pradesh,Bareilly,4,508.72,562.4,9.54,75.0,True,False,False
Sugarcane,Uttar Pradesh,Basti,4,215.11,239.47,10.17,50.0,False,False,False
Sugarcane,Uttar Pradesh,Bijnor,4,582.86,903.38,35.48,75.0,True,False,False
Sugarcane,Uttar Pradesh,Budaun,4,523.83,487.01,-7.56,50.0,False,False,False
Sugarcane,Uttar Pradesh,Buland Shahar,4,554.62,692.98,19.97,75.0,True,False,False
Sugarcane,Uttar Pradesh,Deoria,4,296.07,540.82,45.26,75.0,True,False,False
Sugarcane,Uttar Pradesh,Etah,4,534.31,565.91,5.58,75.0,True,False,False
Sugarcane,Uttar Pradesh,Etawah,4,366.93,266.16,-37.86,50.0,False,True,False
Sugarcane,Uttar Pradesh,Faizabad,4,563.25,417.66,-34.86,50.0,False,True,False
Sugarcane,Uttar Pradesh,Farrukhabad,4,190.04,204.18,6.93,50.0,False,False,False
Sugarcane,Uttar Pradesh,Fatehpur,4,1034.47,1387.58,25.45,100.0,True,False,False
Sugarcane,Uttar Pradesh,Ghazipur,4,207.32,586.54,64.65,100.0,True,False,False
Sugarcane,Uttar Pradesh,Gonda,4,633.99,540.86,-17.22,50.0,False,True,False
Sugarcane,Uttar Pradesh,Gorakhpur,4,252.55,227.66,-10.93,50.0,False,True,False
Sugarcane,Uttar Pradesh,Hamirpur,4,1034.71,262.96,-293.49,0.0,False,True,False
Sugarcane,Uttar Pradesh,Hardoi,4,424.14,538.23,21.2,100.0,True,False,False
Sugarcane,Uttar Pradesh,Jalaun,4,754.93,235.33,-220.8,0.0,False,True,False
Sugarcane,Uttar Pradesh,Jaunpur,4,305.59,338.14,9.63,25.0,False,True,False
Sugarcane,Uttar Pradesh,Jhansi,4,586.6,218.76,-168.15,0.0,False,True,False
Sugarcane,Uttar Pradesh,Kanpur,4,543.96,338.01,-60.93,50.0,False,True,False
Sugarcane,Uttar Pradesh,Kheri,4,567.74,631.72,10.13,75.0,True,False,False
Sugarcane,Uttar Pradesh,Lucknow,4,508.37,525.95,3.34,50.0,False,False,False
Sugarcane,Uttar Pradesh,Mainpuri,4,534.17,525.26,-1.7,50.0,False,False,False
Sugarcane,Uttar Pradesh,Mathura,4,553.27,501.5,-10.32,50.0,False,True,False
Sugarcane,Uttar Pradesh,Meerut,4,588.92,735.28,19.91,75.0,True,False,False
Sugarcane,Uttar Pradesh,Mirzpur,4,552.9,749.43,26.22,75.0,True,False,False
Sugarcane,Uttar Pradesh,Moradabad,4,431.99,587.32,26.45,75.0,True,False,False
Sugarcane,Uttar Pradesh,Muzaffarnagar,4,519.96,602.18,13.65,75.0,True,False,False
Sugarcane,Uttar Pradesh,Pilibhit,4,735.96,615.61,-19.55,25.0,False,True,False
Sugarcane,Uttar Pradesh,Pratapgarh,4,993.72,1381.8,28.09,100.0,True,False,False
Sugarcane,Uttar Pradesh,Rae-Bareily,4,284.34,229.73,-23.77,50.0,False,True,False
Sugarcane,Uttar Pradesh,Rampur,4,517.95,488.24,-6.09,50.0,False,False,False
Sugarcane,Uttar Pradesh,Saharanpur,4,281.79,396.36,28.91,75.0,True,False,False
Sugarcane,Uttar Pradesh,Shahjahanpur,4,588.5,730.28,19.41,75.0,True,False,False
Sugarcane,Uttar Pradesh,Sitapur,4,332.95,469.13,29.03,75.0,True,False,False
Sugarcane,Uttar Pradesh,Sultanpur,4,312.25,383.14,18.5,50.0,False,False,False
Sugarcane,Uttar Pradesh,Unnao,4,578.29,559.77,-3.31,50.0,False,False,False
Sugarcane,Uttar Pradesh,Varanasi,4,267.39,634.65,57.87,75.0,True,False,False
Sugarcane,Uttarakhand,Almorah,4,83.27,0.0,0.0,0.0,False,True,False
Sugarcane,Uttarakhand,Chamoli,4,83.27,0.0,0.0,0.0,False,True,False
Sugarcane,Uttarakhand,Dehradun,4,129.95,195.74,33.61,50.0,False,False,False
Sugarcane,Uttarakhand,Garhwal,4,83.27,0.0,0.0,0.0,False,True,False
Sugarcane,Uttarakhand,Nainital,4,154.49,349.97,55.86,100.0,True,False,False
Sugarcane,Uttarakhand,Pithorgarh,3,743.21,932.22,20.28,66.67,False,False,False
Sugarcane,Uttarakhand,Tehri Garhwal,4,83.27,0.0,0.0,0.0,False,True,False
Sugarcane,Uttarakhand,Uttar Kashi,4,83.27,0.0,0.0,0.0,False,True,False
Sugarcane,West Bengal,24 Parganas,4,1486.85,1598.91,7.01,50.0,False,False,False
Sugarcane,West Bengal,Bankura,4,5272.48,8348.93,36.85,100.0,True,False,True
Sugarcane,West Bengal,Birbhum,4,1367.13,981.59,-39.28,25.0,False,True,False
Sugarcane,West Bengal,Burdwan,4,436.53,1412.99,69.11,50.0,False,False,False
Sugarcane,West Bengal,Cooch Behar,4,1134.0,1441.02,21.31,50.0,False,False,False
