crop,state,district,min_year,max_year,total_observations
Fodder,Maharashtra,Parbhani,2010,2017,8
Fodder,Maharashtra,Pune,2010,2017,8
Fodder,Maharashtra,Raigad,2010,2017,8
Fodder,Maharashtra,Ratnagiri,2010,2017,8
Fodder,Maharashtra,Sangli,2010,2017,8
Fodder,Maharashtra,Satara,2010,2017,8
Fodder,Maharashtra,Solapur,2010,2017,8
Fodder,Maharashtra,Thane,2010,2017,8
Fodder,Maharashtra,Wardha,2010,2017,8
Fodder,Maharashtra,Yeotmal,2010,2017,8
Fodder,Orissa,Balasore,2010,2017,8
Fodder,Orissa,Bolangir,2010,2017,8
Fodder,Orissa,Cuttack,2010,2017,8
Fodder,Orissa,Dhenkanal,2010,2017,8
Fodder,Orissa,Ganjam,2010,2017,8
Fodder,Orissa,Kalahandi,2010,2017,8
Fodder,Orissa,Keonjhar,2010,2017,8
Fodder,Orissa,Koraput,2010,2017,8
Fodder,Orissa,Mayurbhanja,2010,2017,8
Fodder,Orissa,Phulbani ( Kandhamal ),2010,2017,8
Fodder,Orissa,Puri,2010,2017,8
Fodder,Orissa,Sambalpur,2010,2017,8
Fodder,Orissa,Sundargarh,2010,2017,8
Fodder,Punjab,Amritsar,2010,2017,8
Fodder,Punjab,Bhatinda,2010,2017,8
Fodder,Punjab,Ferozpur,2010,2017,8
Fodder,Punjab,Gurdaspur,2010,2017,8
Fodder,Punjab,Hoshiarpur,2010,2017,8
Fodder,Punjab,Jalandhar,2010,2017,8
Fodder,Punjab,Kapurthala,2010,2017,8
Fodder,Punjab,Ludhiana,2010,2017,8
Fodder,Punjab,Patiala,2010,2017,8
Fodder,Punjab,Roopnagar / Ropar,2010,2017,8
Fodder,Punjab,Sangrur,2010,2016,7
Fodder,Rajasthan,Ajmer,2010,2017,8
Fodder,Rajasthan,Alwar,2010,2017,8
Fodder,Rajasthan,Banswara,2010,2017,8
Fodder,Rajasthan,Barmer,2010,2017,8
Fodder,Rajasthan,Bharatpur,2010,2017,8
Fodder,Rajasthan,Bhilwara,2010,2017,8
Fodder,Rajasthan,Bikaner,2010,2017,8
Fodder,Rajasthan,Bundi,2010,2017,8
Fodder,Rajasthan,Chittorgarh,2010,2017,8
Fodder,Rajasthan,Churu,2010,2017,8
Fodder,Rajasthan,Dungarpur,2010,2017,8
Fodder,Rajasthan,Ganganagar,2010,2017,8
Fodder,Rajasthan,Jaipur,2010,2017,8
Fodder,Rajasthan,Jaisalmer,2010,2017,8
Fodder,Rajasthan,Jalore,2010,2017,8
Fodder,Rajasthan,Jhalawar,2010,2017,8
Fodder,Rajasthan,Jhunjhunu,2010,2017,8
Fodder,Rajasthan,Jodhpur,2010,2017,8
Fodder,Rajasthan,Kota,2010,2017,8
Fodder,Rajasthan,Nagaur,2010,2017,8
Fodder,Rajasthan,Pali,2010,2017,8
Fodder,Rajasthan,Sikar,2010,2017,8
Fodder,Rajasthan,Sirohi,2010,2017,8
Fodder,Rajasthan,Swami Madhopur,2010,2017,8
Fodder,Rajasthan,Tonk,2010,2017,8
Fodder,Rajasthan,Udaipur,2010,2017,8
Fodder,Tamil Nadu,Chengalpattu Mgr / Kanchipuram,2010,2017,8
Fodder,Tamil Nadu,Coimbatore,2010,2017,8
Fodder,Tamil Nadu,Kanyakumari,2010,2017,5
Fodder,Tamil Nadu,Madurai,2010,2017,7
Fodder,Tamil Nadu,North Arcot / Vellore,2010,2017,7
Fodder,Tamil Nadu,Ramananthapuram,2010,2017,8
Fodder,Tamil Nadu,Salem,2010,2016,5
Fodder,Tamil Nadu,South Arcot / Cuddalore,2010,2017,8
Fodder,Tamil Nadu,Thanjavur,2010,2017,8
Fodder,Tamil Nadu,The Nilgiris,2010,2017,7
Fodder,Tamil Nadu,Thirunelveli,2010,2017,6
Fodder,Tamil Nadu,Tiruchirapalli / Trichy,2010,2017,6
Fodder,Telangana,Adilabad,2010,2017,8
Fodder,Telangana,Hyderabad,2010,2017,8
Fodder,Telangana,Karimnagar,2010,2017,8
Fodder,Telangana,Khammam,2010,2017,8
Fodder,Telangana,Mahabubnagar,2010,2017,8
Fodder,Telangana,Medak,2010,2017,8
Fodder,Telangana,Nalgonda,2010,2017,8
Fodder,Telangana,Nizamabad,2010,2017,8
Fodder,Telangana,Warangal,2010,2017,8
Fodder,Uttar Pradesh,Agra,2010,2017,8
Fodder,Uttar Pradesh,Aligarh,2010,2017,8
Fodder,Uttar Pradesh,Allahabad,2010,2017,8
Fodder,Uttar Pradesh,Azamgarh,2010,2017,8
Fodder,Uttar Pradesh,Bahraich,2010,2017,8
Fodder,Uttar Pradesh,Ballia,2010,2017,8
Fodder,Uttar Pradesh,Banda,2010,2017,8
Fodder,Uttar Pradesh,Barabanki,2010,2017,8
Fodder,Uttar Pradesh,Bareilly,2010,2017,8
Fodder,Uttar Pradesh,Basti,2010,2017,8
Fodder,Uttar Pradesh,Bijnor,2010,2017,8
Fodder,Uttar Pradesh,Budaun,2010,2017,8
Fodder,Uttar Pradesh,Buland Shahar,2010,2017,8
Fodder,Uttar Pradesh,Deoria,2010,2017,8
Fodder,Uttar Pradesh,Etah,2010,2017,8
Fodder,Uttar Pradesh,Etawah,2010,2017,8
Fodder,Uttar Pradesh,Faizabad,2010,2017,8
Fodder,Uttar Pradesh,Farrukhabad,2010,2017,8
Fodder,Uttar Pradesh,Fatehpur,2010,2017,8
Fodder,Uttar Pradesh,Ghazipur,2010,2017,8
Fodder,Uttar Pradesh,Gonda,2010,2017,8
Fodder,Uttar Pradesh,Gorakhpur,2010,2017,8
Fodder,Uttar Pradesh,Hamirpur,2010,2017,8
Fodder,Uttar Pradesh,Hardoi,2010,2017,8
Fodder,Uttar Pradesh,Jalaun,2010,2017,8
Fodder,Uttar Pradesh,Jaunpur,2010,2017,8
Fodder,Uttar Pradesh,Jhansi,2010,2017,8
Fodder,Uttar Pradesh,Kanpur,2010,2017,8
Fodder,Uttar Pradesh,Kheri,2010,2017,8
Fodder,Uttar Pradesh,Lucknow,2010,2017,8
Fodder,Uttar Pradesh,Mainpuri,2010,2017,8
Fodder,Uttar Pradesh,Mathura,2010,2017,8
Fodder,Uttar Pradesh,Meerut,2010,2017,8
Fodder,Uttar Pradesh,Mirzpur,2010,2017,8
Fodder,Uttar Pradesh,Moradabad,2010,2017,8
Fodder,Uttar Pradesh,Muzaffarnagar,2010,2017,8
Fodder,Uttar Pradesh,Pilibhit,2010,2017,8
Fodder,Uttar Pradesh,Pratapgarh,2010,2017,8
Fodder,Uttar Pradesh,Rae-Bareily,2010,2017,8
Fodder,Uttar Pradesh,Rampur,2010,2017,8
Fodder,Uttar Pradesh,Saharanpur,2010,2017,8
Fodder,Uttar Pradesh,Shahjahanpur,2010,2017,8
Fodder,Uttar Pradesh,Sitapur,2010,2017,8
Fodder,Uttar Pradesh,Sultanpur,2010,2017,8
Fodder,Uttar Pradesh,Unnao,2010,2017,8
Fodder,Uttar Pradesh,Varanasi,2010,2017,8
Fodder,Uttarakhand,Almorah,2010,2017,8
Fodder,Uttarakhand,Chamoli,2010,2017,8
Fodder,Uttarakhand,Dehradun,2010,2017,8
Fodder,Uttarakhand,Garhwal,2010,2017,8
Fodder,Uttarakhand,Nainital,2010,2017,8
Fodder,Uttarakhand,Pithorgarh,2010,2017,8
Fodder,Uttarakhand,Tehri Garhwal,2010,2017,8
Fodder,Uttarakhand,Uttar Kashi,2010,2017,8
Fodder,West Bengal,24 Parganas,2010,2017,8
Fodder,West Bengal,Bankura,2010,2017,8
Fodder,West Bengal,Birbhum,2010,2017,8
Fodder,West Bengal,Burdwan,2010,2017,8
Fodder,West Bengal,Cooch Behar,2010,2017,8
Fodder,West Bengal,Darjeeling,2010,2017,8
Fodder,West Bengal,Hooghly,2010,2017,8
Fodder,West Bengal,Howrah,2010,2017,8
Fodder,West Bengal,Jalpaiguri,2010,2017,8
Fodder,West Bengal,Malda,2010,2017,8
Fodder,West Bengal,Midnapur,2010,2017,8
Fodder,West Bengal,Murshidabad,2010,2017,8
Fodder,West Bengal,Nadia,2010,2017,8
Fodder,West Bengal,Purulia,2010,2017,8
Fodder,West Bengal,West Dinajpur,2010,2017,8
Fruits,Andhra Pradesh,Ananthapur,2010,2017,8
Fruits,Andhra Pradesh,Chittoor,2010,2017,8
Fruits,Andhra Pradesh,East Godavari,2010,2017,8
Fruits,Andhra Pradesh,Guntur,2010,2017,8
Fruits,Andhra Pradesh,Kadapa Ysr,2010,2017,8
Fruits,Andhra Pradesh,Krishna,2010,2017,8
Fruits,Andhra Pradesh,Kurnool,2010,2017,8
Fruits,Andhra Pradesh,S.P.S. Nellore,2010,2017,8
Fruits,Andhra Pradesh,Srikakulam,2010,2017,8
Fruits,Andhra Pradesh,Visakhapatnam,2010,2017,8
Fruits,Andhra Pradesh,West Godavari,2010,2017,8
Fruits,Assam,Cachar,2010,2017,8
Fruits,Assam,Darrang,2010,2017,8
Fruits,Assam,Dibrugarh,2010,2017,8
Fruits,Assam,Goalpara,2010,2017,8
Fruits,Assam,Kamrup,2010,2017,8
Fruits,Assam,Karbi Anglong,2010,2017,8
Fruits,Assam,Lakhimpur,2010,2017,8
Fruits,Assam,Nagaon,2010,2017,8
Fruits,Assam,North Cachar Hil / Dima Hasao,2010,2017,8
Fruits,Assam,Sibsagar,2010,2017,8
Fruits,Bihar,Bhagalpur,2010,2017,8
Fruits,Bihar,Champaran,2010,2017,8
Fruits,Bihar,Darbhanga,2010,2017,8
Fruits,Bihar,Gaya,2010,2017,8
Fruits,Bihar,Mungair,2010,2017,8
Fruits,Bihar,Muzaffarpur,2010,2017,8
Fruits,Bihar,Patna,2010,2017,8
Fruits,Bihar,Purnea,2010,2017,8
Fruits,Bihar,Saharsa,2010,2017,8
Fruits,Bihar,Saran,2010,2017,8
Fruits,Bihar,Shahabad (Now Part Of Bhojpur District),2010,2017,8
Fruits,Chhattisgarh,Bastar,2010,2017,8
Fruits,Chhattisgarh,Bilaspur,2010,2017,8
Fruits,Chhattisgarh,Durg,2010,2017,8
Fruits,Chhattisgarh,Raigarh,2010,2017,8
Fruits,Chhattisgarh,Raipur,2010,2017,8
Fruits,Chhattisgarh,Surguja,2010,2017,8
Fruits,Gujarat,Ahmedabad,2010,2017,8
Fruits,Gujarat,Amreli,2010,2017,8
Fruits,Gujarat,Banaskantha,2010,2017,8
Fruits,Gujarat,Bharuch,2010,2017,8
Fruits,Gujarat,Bhavnagar,2010,2017,8
Fruits,Gujarat,Dangs,2010,2017,8
Fruits,Gujarat,Jamnagar,2010,2017,8
Fruits,Gujarat,Junagadh,2010,2017,8
Fruits,Gujarat,Kheda,2010,2017,8
Fruits,Gujarat,Kutch,2010,2017,8
Fruits,Gujarat,Mehsana,2010,2017,8
Fruits,Gujarat,Panchmahal,2010,2017,8
Fruits,Gujarat,Rajkot,2010,2017,8
Fruits,Gujarat,Sabarkantha,2010,2017,8
Fruits,Gujarat,Surat,2010,2017,8
Fruits,Gujarat,Surendranagar,2010,2017,8
Fruits,Gujarat,Vadodara / Baroda,2010,2017,8
Fruits,Gujarat,Valsad,2010,2017,8
Fruits,Haryana,Ambala,2010,2017,8
Fruits,Haryana,Gurgaon,2010,2017,8
Fruits,Haryana,Hissar,2010,2017,8
Fruits,Haryana,Jind,2010,2017,8
Fruits,Haryana,Karnal,2010,2017,8
Fruits,Haryana,Mahendragarh / Narnaul,2010,2017,8
Fruits,Haryana,Rohtak,2010,2017,8
Fruits,Himachal Pradesh,Bilashpur,2010,2017,8
Fruits,Himachal Pradesh,Chamba,2010,2017,8
Fruits,Himachal Pradesh,Kangra,2010,2017,8
Fruits,Himachal Pradesh,Kinnaur,2010,2017,8
Fruits,Himachal Pradesh,Kullu,2010,2017,8
Fruits,Himachal Pradesh,Lahul & Spiti,2010,2017,8
Fruits,Himachal Pradesh,Mandi,2010,2017,8
Fruits,Himachal Pradesh,Shimla,2010,2017,8
Fruits,Himachal Pradesh,Sirmaur,2010,2017,8
Fruits,Himachal Pradesh,Solan,2010,2017,8
Fruits,Jharkhand,Dhanbad,2010,2017,8
Fruits,Jharkhand,Hazaribagh,2010,2017,8
Fruits,Jharkhand,Palamau,2010,2017,8
Fruits,Jharkhand,Ranchi,2010,2017,8
Fruits,Jharkhand,Santhal Paragana / Dumka,2010,2017,8
Fruits,Jharkhand,Singhbhum,2010,2017,8
Fruits,Karnataka,Bangalore,2010,2017,8
Fruits,Karnataka,Belgaum,2010,2017,8
Fruits,Karnataka,Bellary,2010,2017,8
Fruits,Karnataka,Bidar,2010,2017,8
Fruits,Karnataka,Bijapur / Vijayapura,2010,2017,8
Fruits,Karnataka,Chickmagalur,2010,2017,8
Fruits,Karnataka,Chitradurga,2010,2017,8
Fruits,Karnataka,Dakshina Kannada,2010,2017,8
Fruits,Karnataka,Dharwad,2010,2017,8
Fruits,Karnataka,Gulbarga / Kalaburagi,2010,2017,8
Fruits,Karnataka,Hassan,2010,2017,8
Fruits,Karnataka,Kodagu / Coorg,2010,2017,8
Fruits,Karnataka,Kolar,2010,2017,8
Fruits,Karnataka,Mandya,2010,2017,8
Fruits,Karnataka,Mysore,2010,2017,8
Fruits,Karnataka,Raichur,2010,2017,8
Fruits,Karnataka,Shimoge,2010,2017,8
Fruits,Karnataka,Tumkur,2010,2017,8
Fruits,Karnataka,Uttara Kannada,2010,2017,8
Fruits,Kerala,Alappuzha,2010,2017,8
Fruits,Kerala,Eranakulam,2010,2017,8
Fruits,Kerala,Kannur,2010,2017,8
Fruits,Kerala,Kollam,2010,2017,8
Fruits,Kerala,Kottayam,2010,2017,8
Fruits,Kerala,Kozhikode,2010,2017,8
Fruits,Kerala,Malappuram,2010,2017,8
Fruits,Kerala,Palakkad,2010,2017,8
Fruits,Kerala,Thiruvananthapuram,2010,2017,8
Fruits,Kerala,Thrissur,2010,2017,8
Fruits,Madhya Pradesh,Balaghat,2010,2017,8
Fruits,Madhya Pradesh,Betul,2010,2017,8
Fruits,Madhya Pradesh,Bhind,2010,2017,8
Fruits,Madhya Pradesh,Chhatarpur,2010,2017,8
Fruits,Madhya Pradesh,Chhindwara,2010,2017,8
Fruits,Madhya Pradesh,Damoh,2010,2017,8
Fruits,Madhya Pradesh,Datia,2010,2017,8
Fruits,Madhya Pradesh,Dewas,2010,2017,8
Fruits,Madhya Pradesh,Dhar,2010,2017,8
Fruits,Madhya Pradesh,Guna,2010,2017,8
Fruits,Madhya Pradesh,Gwalior,2010,2017,8
Fruits,Madhya Pradesh,Hoshangabad,2010,2017,8
Fruits,Madhya Pradesh,Indore,2010,2017,8
Fruits,Madhya Pradesh,Jabalpur,2010,2017,8
Fruits,Madhya Pradesh,Jhabua,2010,2017,8
Fruits,Madhya Pradesh,Khandwa / East Nimar,2010,2017,8
Fruits,Madhya Pradesh,Khargone / West Nimar,2010,2017,8
Fruits,Madhya Pradesh,Mandla,2010,2017,8
Fruits,Madhya Pradesh,Mandsaur,2010,2017,8
Fruits,Madhya Pradesh,Morena,2010,2017,8
Fruits,Madhya Pradesh,Narsinghpur,2010,2017,8
Fruits,Madhya Pradesh,Panna,2010,2017,8
Fruits,Madhya Pradesh,Raisen,2010,2017,8
Fruits,Madhya Pradesh,Rajgarh,2010,2017,8
Fruits,Madhya Pradesh,Ratlam,2010,2017,8
Fruits,Madhya Pradesh,Rewa,2010,2016,7
Fruits,Madhya Pradesh,Sagar,2010,2017,8
Fruits,Madhya Pradesh,Satna,2010,2017,8
Fruits,Madhya Pradesh,Sehore,2010,2017,8
Fruits,Madhya Pradesh,Seoni / Shivani,2010,2017,8
Fruits,Madhya Pradesh,Shahdol,2010,2017,8
Fruits,Madhya Pradesh,Shajapur,2010,2017,8
Fruits,Madhya Pradesh,Shivpuri,2010,2017,8
Fruits,Madhya Pradesh,Sidhi,2010,2017,8
Fruits,Madhya Pradesh,Tikamgarh,2010,2017,8
Fruits,Madhya Pradesh,Ujjain,2010,2017,8
Fruits,Madhya Pradesh,Vidisha,2010,2017,8
Fruits,Maharashtra,Ahmednagar,2010,2017,8
Fruits,Maharashtra,Akola,2010,2017,8
Fruits,Maharashtra,Amarawati,2010,2017,8
Fruits,Maharashtra,Aurangabad,2010,2017,8
Fruits,Maharashtra,Beed,2010,2017,8
Fruits,Maharashtra,Bhandara,2010,2017,8
Fruits,Maharashtra,Bombay,2010,2016,4
Fruits,Maharashtra,Buldhana,2010,2017,8
Fruits,Maharashtra,Chandrapur,2010,2017,8
Fruits,Maharashtra,Dhule,2010,2017,8
Fruits,Maharashtra,Jalgaon,2010,2017,8
Fruits,Maharashtra,Kolhapur,2010,2017,8
Fruits,Maharashtra,Nagpur,2010,2017,8
Fruits,Maharashtra,Nanded,2010,2017,8
Fruits,Maharashtra,Nasik,2010,2017,8
Fruits,Maharashtra,Osmanabad,2010,2017,8
Fruits,Maharashtra,Parbhani,2010,2017,8
Fruits,Maharashtra,Pune,2010,2017,8
Fruits,Maharashtra,Raigad,2010,2017,8
Fruits,Maharashtra,Ratnagiri,2010,2017,8
Fruits,Maharashtra,Sangli,2010,2017,8
Fruits,Maharashtra,Satara,2010,2017,8
Fruits,Maharashtra,Solapur,2010,2017,8
Fruits,Maharashtra,Thane,2010,2017,8
Fruits,Maharashtra,Wardha,2010,2017,8
Fruits,Maharashtra,Yeotmal,2010,2017,8
Fruits,Orissa,Balasore,2010,2017,8
Fruits,Orissa,Bolangir,2010,2017,8
Fruits,Orissa,Cuttack,2010,2017,8
Fruits,Orissa,Dhenkanal,2010,2017,8
Fruits,Orissa,Ganjam,2010,2017,8
Fruits,Orissa,Kalahandi,2010,2017,8
Fruits,Orissa,Keonjhar,2010,2017,8
Fruits,Orissa,Koraput,2010,2017,8
Fruits,Orissa,Mayurbhanja,2010,2017,8
Fruits,Orissa,Phulbani ( Kandhamal ),2010,2017,8
Fruits,Orissa,Puri,2010,2017,8
Fruits,Orissa,Sambalpur,2010,2017,8
Fruits,Orissa,Sundargarh,2010,2017,8
Fruits,Punjab,Amritsar,2010,2017,8
Fruits,Punjab,Bhatinda,2010,2017,8
Fruits,Punjab,Ferozpur,2010,2017,8
Fruits,Punjab,Gurdaspur,2010,2017,8
Fruits,Punjab,Hoshiarpur,2010,2017,8
Fruits,Punjab,Jalandhar,2010,2017,8
Fruits,Punjab,Kapurthala,2010,2017,8
Fruits,Punjab,Ludhiana,2010,2017,8
Fruits,Punjab,Patiala,2010,2017,8
Fruits,Punjab,Roopnagar / Ropar,2010,2017,8
Fruits,Punjab,Sangrur,2010,2016,7
Fruits,Rajasthan,Ajmer,2010,2017,8
Fruits,Rajasthan,Alwar,2010,2017,8
Fruits,Rajasthan,Banswara,2010,2017,8
Fruits,Rajasthan,Barmer,2010,2017,8
Fruits,Rajasthan,Bharatpur,2010,2017,8
Fruits,Rajasthan,Bhilwara,2010,2017,8
Fruits,Rajasthan,Bikaner,2010,2017,8
Fruits,Rajasthan,Bundi,2010,2017,8
Fruits,Rajasthan,Chittorgarh,2010,2017,8
Fruits,Rajasthan,Churu,2010,2017,8
Fruits,Rajasthan,Dungarpur,2010,2017,8
Fruits,Rajasthan,Ganganagar,2010,2017,8
Fruits,Rajasthan,Jaipur,2010,2017,8
Fruits,Rajasthan,Jaisalmer,2010,2017,8
Fruits,Rajasthan,Jalore,2010,2017,8
Fruits,Rajasthan,Jhalawar,2010,2017,8
Fruits,Rajasthan,Jhunjhunu,2010,2017,8
Fruits,Rajasthan,Jodhpur,2010,2017,8
Fruits,Rajasthan,Kota,2010,2017,8
Fruits,Rajasthan,Nagaur,2010,2017,8
Fruits,Rajasthan,Pali,2010,2017,8
Fruits,Rajasthan,Sikar,2010,2017,8
Fruits,Rajasthan,Sirohi,2010,2017,8
Fruits,Rajasthan,Swami Madhopur,2010,2017,8
Fruits,Rajasthan,Tonk,2010,2017,8
Fruits,Rajasthan,Udaipur,2010,2017,8
Fruits,Tamil Nadu,Chengalpattu Mgr / Kanchipuram,2010,2017,8
Fruits,Tamil Nadu,Coimbatore,2010,2017,8
Fruits,Tamil Nadu,Kanyakumari,2010,2017,5
Fruits,Tamil Nadu,Madurai,2010,2017,7
Fruits,Tamil Nadu,North Arcot / Vellore,2010,2017,7
Fruits,Tamil Nadu,Ramananthapuram,2010,2017,8
Fruits,Tamil Nadu,Salem,2010,2016,5
Fruits,Tamil Nadu,South Arcot / Cuddalore,2010,2017,8
Fruits,Tamil Nadu,Thanjavur,2010,2017,8
Fruits,Tamil Nadu,The Nilgiris,2010,2017,7
Fruits,Tamil Nadu,Thirunelveli,2010,2017,6
Fruits,Tamil Nadu,Tiruchirapalli / Trichy,2010,2017,6
Fruits,Telangana,Adilabad,2010,2017,8
Fruits,Telangana,Hyderabad,2010,2017,8
Fruits,Telangana,Karimnagar,2010,2017,8
Fruits,Telangana,Khammam,2010,2017,8
Fruits,Telangana,Mahabubnagar,2010,2017,8
Fruits,Telangana,Medak,2010,2017,8
Fruits,Telangana,Nalgonda,2010,2017,8
Fruits,Telangana,Nizamabad,2010,2017,8
Fruits,Telangana,Warangal,2010,2017,8
Fruits,Uttar Pradesh,Agra,2010,2017,8
Fruits,Uttar Pradesh,Aligarh,2010,2017,8
Fruits,Uttar Pradesh,Allahabad,2010,2017,8
Fruits,Uttar Pradesh,Azamgarh,2010,2017,8
Fruits,Uttar Pradesh,Bahraich,2010,2017,8
Fruits,Uttar Pradesh,Ballia,2010,2017,8
Fruits,Uttar Pradesh,Banda,2010,2017,8
Fruits,Uttar Pradesh,Barabanki,2010,2017,8
Fruits,Uttar Pradesh,Bareilly,2010,2017,8
Fruits,Uttar Pradesh,Basti,2010,2017,8
Fruits,Uttar Pradesh,Bijnor,2010,2017,8
Fruits,Uttar Pradesh,Budaun,2010,2017,8
Fruits,Uttar Pradesh,Buland Shahar,2010,2017,8
Fruits,Uttar Pradesh,Deoria,2010,2017,8
Fruits,Uttar Pradesh,Etah,2010,2017,8
Fruits,Uttar Pradesh,Etawah,2010,2017,8
Fruits,Uttar Pradesh,Faizabad,2010,2017,8
Fruits,Uttar Pradesh,Farrukhabad,2010,2017,8
Fruits,Uttar Pradesh,Fatehpur,2010,2017,8
Fruits,Uttar Pradesh,Ghazipur,2010,2017,8
Fruits,Uttar Pradesh,Gonda,2010,2017,8
Fruits,Uttar Pradesh,Gorakhpur,2010,2017,8
Fruits,Uttar Pradesh,Hamirpur,2010,2017,8
Fruits,Uttar Pradesh,Hardoi,2010,2017,8
Fruits,Uttar Pradesh,Jalaun,2010,2017,8
Fruits,Uttar Pradesh,Jaunpur,2010,2017,8
Fruits,Uttar Pradesh,Jhansi,2010,2017,8
Fruits,Uttar Pradesh,Kanpur,2010,2017,8
Fruits,Uttar Pradesh,Kheri,2010,2017,8
Fruits,Uttar Pradesh,Lucknow,2010,2017,8
Fruits,Uttar Pradesh,Mainpuri,2010,2017,8
Fruits,Uttar Pradesh,Mathura,2010,2017,8
Fruits,Uttar Pradesh,Meerut,2010,2017,8
Fruits,Uttar Pradesh,Mirzpur,2010,2017,8
Fruits,Uttar Pradesh,Moradabad,2010,2017,8
Fruits,Uttar Pradesh,Muzaffarnagar,2010,2017,8
Fruits,Uttar Pradesh,Pilibhit,2010,2017,8
Fruits,Uttar Pradesh,Pratapgarh,2010,2017,8
Fruits,Uttar Pradesh,Rae-Bareily,2010,2017,8
Fruits,Uttar Pradesh,Rampur,2010,2017,8
Fruits,Uttar Pradesh,Saharanpur,2010,2017,8
Fruits,Uttar Pradesh,Shahjahanpur,2010,2017,8
Fruits,Uttar Pradesh,Sitapur,2010,2017,8
Fruits,Uttar Pradesh,Sultanpur,2010,2017,8
Fruits,Uttar Pradesh,Unnao,2010,2017,8
Fruits,Uttar Pradesh,Varanasi,2010,2017,8
Fruits,Uttarakhand,Almorah,2010,2017,8
Fruits,Uttarakhand,Chamoli,2010,2017,8
Fruits,Uttarakhand,Dehradun,2010,2017,8
Fruits,Uttarakhand,Garhwal,2010,2017,8
Fruits,Uttarakhand,Nainital,2010,2017,8
Fruits,Uttarakhand,Pithorgarh,2010,2017,8
Fruits,Uttarakhand,Tehri Garhwal,2010,2017,8
Fruits,Uttarakhand,Uttar Kashi,2010,2017,8
Fruits,West Bengal,24 Parganas,2010,2017,8
Fruits,West Bengal,Bankura,2010,2017,8
Fruits,West Bengal,Birbhum,2010,2017,8
Fruits,West Bengal,Burdwan,2010,2017,8
Fruits,West Bengal,Cooch Behar,2010,2017,8
Fruits,West Bengal,Darjeeling,2010,2017,8
Fruits,West Bengal,Hooghly,2010,2017,8
Fruits,West Bengal,Howrah,2010,2017,8
Fruits,West Bengal,Jalpaiguri,2010,2017,8
Fruits,West Bengal,Malda,2010,2017,8
Fruits,West Bengal,Midnapur,2010,2017,8
Fruits,West Bengal,Murshidabad,2010,2017,8
Fruits,West Bengal,Nadia,2010,2017,8
Fruits,West Bengal,Purulia,2010,2017,8
Fruits,West Bengal,West Dinajpur,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,Ananthapur,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,Chittoor,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,East Godavari,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,Guntur,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,Kadapa Ysr,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,Krishna,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,Kurnool,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,S.P.S. Nellore,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,Srikakulam,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,Visakhapatnam,2010,2017,8
Fruits and Vegetables,Andhra Pradesh,West Godavari,2010,2017,8
Fruits and Vegetables,Assam,Cachar,2010,2017,8
Fruits and Vegetables,Assam,Darrang,2010,2017,8
Fruits and Vegetables,Assam,Dibrugarh,2010,2017,8
Fruits and Vegetables,Assam,Goalpara,2010,2017,8
Fruits and Vegetables,Assam,Kamrup,2010,2017,8
Fruits and Vegetables,Assam,Karbi Anglong,2010,2017,8
Fruits and Vegetables,Assam,Lakhimpur,2010,2017,8
Fruits and Vegetables,Assam,Nagaon,2010,2017,8
Fruits and Vegetables,Assam,North Cachar Hil / Dima Hasao,2010,2017,8
Fruits and Vegetables,Assam,Sibsagar,2010,2017,8
Fruits and Vegetables,Bihar,Bhagalpur,2010,2017,8
Fruits and Vegetables,Bihar,Champaran,2010,2017,8
Fruits and Vegetables,Bihar,Darbhanga,2010,2017,8
Fruits and Vegetables,Bihar,Gaya,2010,2017,8
Fruits and Vegetables,Bihar,Mungair,2010,2017,8
Fruits and Vegetables,Bihar,Muzaffarpur,2010,2017,8
Fruits and Vegetables,Bihar,Patna,2010,2017,8
Fruits and Vegetables,Bihar,Purnea,2010,2017,8
Fruits and Vegetables,Bihar,Saharsa,2010,2017,8
Fruits and Vegetables,Bihar,Saran,2010,2017,8
Fruits and Vegetables,Bihar,Shahabad (Now Part Of Bhojpur District),2010,2017,8
Fruits and Vegetables,Chhattisgarh,Bastar,2010,2017,8
Fruits and Vegetables,Chhattisgarh,Bilaspur,2010,2017,8
Fruits and Vegetables,Chhattisgarh,Durg,2010,2017,8
Fruits and Vegetables,Chhattisgarh,Raigarh,2010,2017,8
Fruits and Vegetables,Chhattisgarh,Raipur,2010,2017,8
Fruits and Vegetables,Chhattisgarh,Surguja,2010,2017,8
Fruits and Vegetables,Gujarat,Ahmedabad,2010,2017,8
Fruits and Vegetables,Gujarat,Amreli,2010,2017,8
Fruits and Vegetables,Gujarat,Banaskantha,2010,2017,8
Fruits and Vegetables,Gujarat,Bharuch,2010,2017,8
Fruits and Vegetables,Gujarat,Bhavnagar,2010,2017,8
Fruits and Vegetables,Gujarat,Dangs,2010,2017,8
Fruits and Vegetables,Gujarat,Jamnagar,2010,2017,8
