record_id,source,dataset_version,country,state_raw,state,district_raw,district,year,season_raw,season,crop_raw,crop,area_ha,production_tonnes,yield_kg_ha
ICR_1_2014_MAI_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,MAIZE,Maize,4019.9999999999995,5840.0,1451.66
ICR_1_2014_FIN_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,FINGER MILLET,Finger Millet,130.0,30.0,230.77
ICR_1_2014_BAR_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,BARLEY,Barley,140.0,110.0,785.71
ICR_1_2014_CHI_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,CHICKPEA,Chickpea,228750.0,241580.0,1056.09
ICR_1_2014_PIG_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,PIGEONPEA,Pigeonpea,14600.0,9180.0,628.58
ICR_1_2014_MIN_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,MINOR PULSES,Minor Pulses,144210.0,97920.0,679.02
ICR_1_2014_GRO_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,GROUNDNUT,Groundnut,430.0,700.0,1627.06
ICR_1_2014_SES_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,SESAMUM,Sesamum,1250.0,530.0,425.14
ICR_1_2014_RAP_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,3730.0,1760.0,473.43
ICR_1_2014_SAF_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,SAFFLOWER,Safflower,230.0,50.0,217.39
ICR_1_2014_CAS_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,CASTOR,Castor,10.0,0.0,0.0
ICR_1_2014_LIN_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,LINSEED,Linseed,7940.0,3040.0,383.47
ICR_1_2014_SUN_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,SUNFLOWER,Sunflower,200.0,100.0,500.0
ICR_1_2014_SOY_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,SOYABEAN,Soyabean,85840.0,39930.0,465.22
ICR_1_2014_OIL_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,OILSEEDS,Oilseeds,99930.0,46200.0,462.3
ICR_1_2014_SUG_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,SUGARCANE,Sugarcane,5750.0,3460.0,602.17
ICR_1_2014_COT_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,COTTON,Cotton,50.0,20.0,400.0
ICR_1_2014_FRU_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,FRUITS,Fruits,0.0,,
ICR_1_2014_VEG_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,VEGETABLES,Vegetables,0.0,,
ICR_1_2014_FRU_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,0.0,,
ICR_1_2014_POT_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,POTATOES,Potatoes,330.0,,
ICR_1_2014_ONI_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,ONION,Onion,510.0,,
ICR_1_2014_FOD_4,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2014,Annual,Annual,FODDER,Fodder,0.0,,
ICR_1_2015_RIC_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,RICE,Rice,817680.0,880600.0,1076.95
ICR_1_2015_WHE_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,WHEAT,Wheat,48720.0,54600.0,1120.74
ICR_1_2015_KHA_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,0.0,0.0,0.0
ICR_1_2015_RAB_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_1_2015_SOR_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,SORGHUM,Sorghum,180.0,190.0,1039.58
ICR_1_2015_PEA_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,PEARL MILLET,Pearl Millet,0.0,0.0,0.0
ICR_1_2015_MAI_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,MAIZE,Maize,9870.0,14470.0,1467.17
ICR_1_2015_FIN_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,FINGER MILLET,Finger Millet,60.0,10.0,166.67
ICR_1_2015_BAR_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,BARLEY,Barley,40.0,30.0,750.0
ICR_1_2015_CHI_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,CHICKPEA,Chickpea,220270.0,166240.0,754.73
ICR_1_2015_PIG_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,PIGEONPEA,Pigeonpea,24710.0,11010.0,445.48
ICR_1_2015_MIN_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,MINOR PULSES,Minor Pulses,121230.0,47020.0,387.89
ICR_1_2015_GRO_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,GROUNDNUT,Groundnut,440.0,750.0,1687.82
ICR_1_2015_SES_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,SESAMUM,Sesamum,2340.0,870.0,374.48
ICR_1_2015_RAP_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,4880.0,2410.0,493.81
ICR_1_2015_SAF_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,SAFFLOWER,Safflower,360.0,120.0,333.33
ICR_1_2015_CAS_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,CASTOR,Castor,10.0,0.0,0.0
ICR_1_2015_LIN_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,LINSEED,Linseed,7170.0,2340.0,326.49
ICR_1_2015_SUN_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,SUNFLOWER,Sunflower,50.0,40.0,800.0
ICR_1_2015_SOY_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,SOYABEAN,Soyabean,98200.0,49100.0,500.02
ICR_1_2015_OIL_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,OILSEEDS,Oilseeds,113880.0,37190.0,326.61
ICR_1_2015_SUG_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,SUGARCANE,Sugarcane,11230.0,2570.0,228.49
ICR_1_2015_COT_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,COTTON,Cotton,50.0,10.0,200.0
ICR_1_2015_FRU_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,FRUITS,Fruits,0.0,,
ICR_1_2015_VEG_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,VEGETABLES,Vegetables,0.0,,
ICR_1_2015_FRU_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,0.0,,
ICR_1_2015_POT_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,POTATOES,Potatoes,160.0,,
ICR_1_2015_ONI_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,ONION,Onion,460.0,,
ICR_1_2015_FOD_5,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2015,Annual,Annual,FODDER,Fodder,1830.0,,
ICR_1_2016_RIC_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,RICE,Rice,858910.0,1791660.0,2085.96
ICR_1_2016_WHE_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,WHEAT,Wheat,48940.0,61840.0,1263.55
ICR_1_2016_KHA_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,0.0,0.0,0.0
ICR_1_2016_RAB_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_1_2016_SOR_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,SORGHUM,Sorghum,80.0,130.0,1592.3
ICR_1_2016_PEA_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,PEARL MILLET,Pearl Millet,0.0,0.0,1000.0
ICR_1_2016_MAI_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,MAIZE,Maize,7950.0,16120.000000000002,2028.48
ICR_1_2016_FIN_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,FINGER MILLET,Finger Millet,60.0,10.0,209.68
ICR_1_2016_BAR_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,BARLEY,Barley,10.0,10.0,1333.33
ICR_1_2016_CHI_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,CHICKPEA,Chickpea,227240.0,264010.0,1161.83
ICR_1_2016_PIG_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,PIGEONPEA,Pigeonpea,23180.0,14820.0,639.15
ICR_1_2016_MIN_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,MINOR PULSES,Minor Pulses,92180.0,92380.0,1002.1
ICR_1_2016_GRO_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,GROUNDNUT,Groundnut,350.0,700.0,2020.21
ICR_1_2016_SES_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,SESAMUM,Sesamum,2060.0,780.0,377.4
ICR_1_2016_RAP_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,4270.0,1890.0,442.1
ICR_1_2016_SAF_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,SAFFLOWER,Safflower,80.0,30.0,349.4
ICR_1_2016_CAS_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_1_2016_LIN_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,LINSEED,Linseed,0.0,0.0,0.0
ICR_1_2016_SUN_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,SUNFLOWER,Sunflower,20.0,0.0,0.0
ICR_1_2016_SOY_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,SOYABEAN,Soyabean,81710.0,60690.0,742.71
ICR_1_2016_OIL_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,OILSEEDS,Oilseeds,0.0,0.0,0.0
ICR_1_2016_SUG_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,SUGARCANE,Sugarcane,18520.0,7210.0,389.38
ICR_1_2016_COT_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,COTTON,Cotton,60.0,20.0,317.81
ICR_1_2016_FRU_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,FRUITS,Fruits,2140.0,,
ICR_1_2016_VEG_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,VEGETABLES,Vegetables,39440.0,,
ICR_1_2016_FRU_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,41590.0,,
ICR_1_2016_POT_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,POTATOES,Potatoes,50.0,,
ICR_1_2016_ONI_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,ONION,Onion,370.0,,
ICR_1_2016_FOD_6,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2016,Annual,Annual,FODDER,Fodder,50.0,,
ICR_1_2017_RIC_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,RICE,Rice,841130.0,983210.0,1168.92
ICR_1_2017_WHE_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,WHEAT,Wheat,43500.0,50190.0,1153.77
ICR_1_2017_KHA_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,0.0,0.0,0.0
ICR_1_2017_RAB_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,0.0,0.0,0.0
ICR_1_2017_SOR_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,SORGHUM,Sorghum,110.0,140.0,1268.62
ICR_1_2017_PEA_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,PEARL MILLET,Pearl Millet,10.0,0.0,333.33
ICR_1_2017_MAI_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,MAIZE,Maize,9250.0,18090.0,1956.03
ICR_1_2017_FIN_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,FINGER MILLET,Finger Millet,10.0,0.0,285.71
ICR_1_2017_BAR_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,BARLEY,Barley,0.0,0.0,1000.0
ICR_1_2017_CHI_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,CHICKPEA,Chickpea,258459.99999999997,259450.0,1003.82
ICR_1_2017_PIG_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,PIGEONPEA,Pigeonpea,26240.0,10690.0,407.16
ICR_1_2017_MIN_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,MINOR PULSES,Minor Pulses,109080.0,46030.0,421.98
ICR_1_2017_GRO_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,GROUNDNUT,Groundnut,450.0,770.0,1722.94
ICR_1_2017_SES_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,SESAMUM,Sesamum,1800.0,490.0,273.92
ICR_1_2017_RAP_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,RAPESEED AND MUSTARD,Rapeseed and Mustard,4700.0,2000.0,425.21
ICR_1_2017_SAF_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,SAFFLOWER,Safflower,290.0,120.0,395.19
ICR_1_2017_CAS_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,CASTOR,Castor,0.0,0.0,0.0
ICR_1_2017_LIN_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,LINSEED,Linseed,4600.0,1160.0,252.72
ICR_1_2017_SUN_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,SUNFLOWER,Sunflower,10.0,0.0,0.0
ICR_1_2017_SOY_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,SOYABEAN,Soyabean,77400.0,25020.0,323.3
ICR_1_2017_OIL_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,OILSEEDS,Oilseeds,0.0,0.0,0.0
ICR_1_2017_SUG_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,SUGARCANE,Sugarcane,19850.0,3590.0,181.06
ICR_1_2017_COT_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,COTTON,Cotton,450.0,130.0,297.85
ICR_1_2017_FRU_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,FRUITS,Fruits,0.0,,
ICR_1_2017_VEG_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,VEGETABLES,Vegetables,0.0,,
ICR_1_2017_FRU_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,FRUITS AND VEGETABLES,Fruits and Vegetables,0.0,,
ICR_1_2017_POT_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,POTATOES,Potatoes,80.0,,
ICR_1_2017_ONI_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,ONION,Onion,190.0,,
ICR_1_2017_FOD_7,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Durg,Durg,2017,Annual,Annual,FODDER,Fodder,0.0,,
ICR_2_2010_RIC_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,RICE,Rice,621890.0,1184980.0,1905.45
ICR_2_2010_WHE_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,WHEAT,Wheat,1600.0,3200.0,2000.0
ICR_2_2010_KHA_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Kharif,Kharif,KHARIF SORGHUM,Kharif Sorghum,2700.0,4400.0,1629.63
ICR_2_2010_RAB_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Rabi,Rabi,RABI SORGHUM,Rabi Sorghum,500.0,0.0,0.0
ICR_2_2010_SOR_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,SORGHUM,Sorghum,2700.0,4400.0,1629.63
ICR_2_2010_PEA_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,PEARL MILLET,Pearl Millet,0.0,0.0,0.0
ICR_2_2010_MAI_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,MAIZE,Maize,35700.0,72300.0,2025.21
ICR_2_2010_FIN_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,FINGER MILLET,Finger Millet,0.0,0.0,0.0
ICR_2_2010_BAR_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,BARLEY,Barley,0.0,0.0,0.0
ICR_2_2010_CHI_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,CHICKPEA,Chickpea,1500.0,1700.0,1133.33
ICR_2_2010_PIG_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,PIGEONPEA,Pigeonpea,2300.0,930.0,404.35
ICR_2_2010_MIN_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,MINOR PULSES,Minor Pulses,45300.0,17700.0,390.73
ICR_2_2010_GRO_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,GROUNDNUT,Groundnut,0.0,0.0,0.0
ICR_2_2010_SES_8,ICRISAT_DLD_1966_2017,AGRI_PANEL_1.0,India,Chhattisgarh,Chhattisgarh,Bastar,Bastar,2010,Annual,Annual,SESAMUM,Sesamum,2440.0,1010.0,413.93
